Date,MMM,AOS,ABT,ABBV,ACN,ADM,ADBE,ADP,AES,AFL,A,ABNB,APD,AKAM,ALK,ALB,ARE,ALGN,ALLE,LNT,ALL,GOOGL,GOOG,MO,AMZN
23-09-2011,51.24952698,7.127490044,19.0328083,,39.94232941,18.36697006,24.87999916,31.2944603,7.043632984,11.68508148,20.43411255,,52.2665329,20.79999924,13.12921524,34.51741028,40.91069412,14.96000004,,12.83058929,17.47400665,13.15090084,13.0886898,12.82356358,11.18050003
26-09-2011,52.08070374,7.087927818,18.9543705,,41.13877487,18.61487389,25.12999916,31.82091331,7.186360836,12.10108471,20.89207268,,53.71762085,21.13999939,13.18766689,35.79958725,41.30419159,15.13000011,,12.86388111,18.05724144,13.31056118,13.24759483,12.93801117,11.49250031
27-09-2011,52.83571625,7.31280756,19.12244034,,42.50954056,18.7898674,25.55999947,32.00750732,7.271995544,12.80308056,21.64673615,,55.0801506,22.13999939,13.19216442,37.1239357,42.00299835,16.03000069,,13.00370979,18.26443291,13.49699688,13.43314934,13.14701176,11.21049976
28-09-2011,50.97938919,7.044201851,19.01412964,,42.65217209,18.30864525,25.11000061,31.76760864,7.100722313,12.5690794,20.40830994,,53.81979752,21.23999977,12.90440083,34.5933342,41.33986282,15.53999996,,12.81727314,18.04956627,13.23423386,13.17162895,12.9877739,11.48550034
29-09-2011,51.62355042,7.125408173,19.36520386,,43.13549423,18.7898674,24.98999977,32.06747818,7.321950912,13.32679367,20.97592545,,54.41688156,20.98999977,13.0347929,35.71524811,42.91222382,15.72999954,,12.94045639,18.84767532,13.20070076,13.13825512,13.15696239,11.12199974
30-09-2011,49.72569275,6.669398308,19.10002708,,41.74096298,18.08989716,24.17000008,31.42107773,6.965133667,12.98136234,20.15674591,,52.41290283,19.87999916,12.65485477,34.07878494,41.96881485,15.17000008,,12.87719727,18.18002892,12.88888931,12.82791805,13.34107876,10.8114996
03-10-2011,49.12999725,6.336242676,18.73027992,,40.90108109,17.61596298,23.26000023,30.96792412,6.736764431,12.46879578,18.96347618,,50.69710922,18.64999962,11.53752422,32.89783096,39.09751129,14.26000023,,12.64082241,17.42795753,12.40040016,12.34173965,13.21667862,10.59899998
04-10-2011,49.87804794,6.598603725,18.86100197,,42.99287033,17.944067,24.04000092,31.54103661,6.736764431,13.41964912,20.00195313,,52.50896835,20.55999947,12.26817226,33.96912766,41.30567551,16.07999992,,12.56425762,18.1339798,12.56005955,12.50064468,13.20672417,10.625
05-10-2011,50.23825073,6.727702618,19.08883095,,43.46036148,18.35238838,24.68000031,32.0874939,6.965133667,13.89878941,20.7179203,,54.30705643,22.35000038,12.53570271,35.84176254,40.64937973,16.10000038,,12.65747261,18.52536392,12.63012981,12.57038307,13.18682003,10.97500038
06-10-2011,51.70668411,6.860966206,19.11496544,,43.8169136,18.89195061,25.32999992,32.51398087,7.250589848,14.199646,21.63384247,,55.06888199,22.87999916,13.05053043,36.27196503,42.42686081,16.79000092,,12.87719727,18.84000015,12.88063145,12.81969929,13.41074562,11.07549953
07-10-2011,51.13177872,6.665233612,19.24568176,,44.30817413,18.55655098,25.28000069,32.56061935,7.150678158,13.60535908,20.23415184,,54.92474747,23.02000046,12.93362331,36.60937881,40.79293442,16.20000076,,12.96375465,18.20304489,12.89089108,12.82991028,13.64960194,11.23700047
10-10-2011,53.1404686,6.92135191,19.65279198,,45.47292328,18.96486282,25.76000023,33.30035019,7.386178493,14.31850147,21.48549271,,56.96308517,23.45999908,13.4979105,38.76881027,42.19441605,17.03000069,,13.16017532,19.00116158,13.44269276,13.37910175,13.7491312,11.56599998
11-10-2011,52.93267441,6.935926437,19.68267059,,45.17975616,19.22006226,25.84000015,33.50693512,7.286268711,14.47450066,21.88539505,,56.09147263,23.35000038,13.88684273,38.92065811,41.10058594,16.76000023,,13.08693218,18.79395866,13.59309292,13.52879143,13.83372211,11.77400017
12-10-2011,54.27641296,7.079599857,19.72412109,,46.04172516,19.74504089,25.87999916,34.133358,7.471814632,15.0873518,21.78864098,,56.83952332,23.37000084,13.9587841,40.01725006,41.55862808,16.70000076,,13.19013691,19.29277611,13.72622585,13.66129398,13.81878948,11.84049988
13-10-2011,53.88852692,7.010885715,19.65628052,,45.84930801,19.76691628,25.79999924,33.91342926,7.414724827,14.96107101,20.94367218,,56.89444351,24.48999977,14.44438553,40.06785965,42.18757629,16.32999992,,13.28335667,18.90906906,13.98873901,13.92256546,13.73917294,11.80749989
14-10-2011,54.64353561,7.173301697,19.8748951,,47.14829254,20.23356628,26.80999947,34.46654129,7.500360966,15.33992195,21.50483894,,57.6905365,24.45999908,14.31848621,41.0210495,44.00606918,16.37999916,,13.49975109,19.15464211,14.80680656,14.736763,13.76903152,12.33549976
17-10-2011,52.55865479,6.798499584,19.61482239,,46.29832458,19.70129395,26.23999977,33.98675156,7.314815044,14.7270689,21.33067894,,56.71597672,24.20000076,14.21732235,40.00881577,43.64374542,15.82999992,,13.37989712,18.53303337,14.57482529,14.50587845,13.6446228,12.1164999
18-10-2011,54.27641296,7.056693077,19.76558685,,46.08184052,20.35022545,26.76000023,34.46654129,7.635956287,15.55906963,21.59513474,,58.55529785,23.82999992,14.51632595,41.29943085,45.27762985,16.39999962,,13.55634403,19.52300072,14.77752781,14.70762157,13.69936466,12.19400024
19-10-2011,53.81928253,6.92343235,20.07089806,,45.97759628,19.99294662,26.02000046,34.08668518,7.700181007,15.2433548,21.27908325,,57.1277771,22.95999908,14.21732235,37.81562805,44.67603683,16.12999916,,13.51306725,19.55369759,14.53203201,14.46328831,13.59486961,11.57649994
20-10-2011,54.49805069,6.819321632,20.37242508,,45.77714157,20.24814034,26.07999992,34.09335709,7.721589565,15.36592293,21.75638771,,57.01797485,23.47999954,14.81757736,38.33018494,45.20927429,16.52000046,,13.53970432,20.29041862,14.60635567,14.53726101,13.56002998,11.68050003
21-10-2011,55.74484634,7.539774418,20.30081367,,46.57096481,20.84603691,27.29999924,34.81974411,7.985637188,15.86735439,22.74971581,,56.78462982,23.85000038,14.83106995,39.24964523,46.37146378,17.31999969,,13.78606033,20.64342117,14.77702713,14.70712376,13.65955353,11.73900032
24-10-2011,56.9223671,7.818793297,20.14627266,,46.80348969,21.10123253,28.20000076,35.09297943,8.014178276,16.09763527,24.21390724,,57.06599426,24.65999985,15.42457962,41.00418091,48.27882385,18.04000092,,13.90590572,20.77388573,14.92542458,14.85482025,13.58989048,11.88049984
25-10-2011,53.36211014,7.727177143,19.97289658,,46.64311981,20.52522087,27.85000038,34.69979095,7.721589565,15.5033493,23.17542839,,56.58558655,23.29999924,14.81982422,42.98648834,47.04143524,17.56999969,,13.45647049,20.33645821,14.5935936,14.52455807,13.43562698,11.35750008
26-10-2011,53.34826279,7.702189445,20.22166443,,46.67519379,21.07206535,27.80999947,33.86678696,7.821499348,15.98249149,23.08512115,,58.01997375,23.78000069,14.7343998,44.47111511,45.24346161,17.26000023,,13.58297729,20.60505104,14.67242241,14.60301399,13.57496166,9.920000076
27-10-2011,56.38903809,8.15808773,20.40258026,,49.03261566,22.01995087,28.34000015,35.1662674,8.214002609,17.37162399,25.80064392,,60.90930939,27.45000076,15.40209675,46.61367416,46.33044815,17.80999947,,13.8201561,21.27270699,14.98173237,14.91086006,13.76405716,10.33899975
28-10-2011,56.10502625,8.066068649,20.43649864,,49.52173996,22.12202644,29.02000046,35.05300522,8.313913345,17.36047935,26.37470436,,61.36223984,28.29000092,15.11883068,46.50403214,46.45350647,23.64999962,,13.81342983,20.84295082,15.0185194,14.94747257,13.71429348,10.86600018
31-10-2011,54.73356247,7.77119875,20.3045845,,48.31896973,21.10123253,29.40999985,34.87306213,8.007051468,16.74762344,23.91075516,,59.11804581,26.94000053,14.95696259,44.951931,45.18192673,23.03000069,,13.71923065,20.21367645,14.83083057,14.76067257,13.70931149,10.67549992
01-11-2011,53.00886917,7.413592815,19.88619995,,46.07381821,20.22626877,28.59000015,33.78014755,7.807226181,15.96020603,22.76261711,,57.12092972,26.63999939,14.75013542,42.99493408,43.37026596,21.71999931,,13.29533768,20.02182007,14.48073101,14.41222858,13.48538876,10.60499954
02-11-2011,54.06863022,7.633175373,19.93143463,,46.89169693,20.80958176,29.35000038,33.95343018,8.05700016,16.52848434,23.32378197,,58.30134583,27.80999947,14.70292282,44.63980484,45.42803574,22,,13.61157799,19.95275116,14.6351347,14.56590271,13.53017616,10.78100014
03-11-2011,55.1630249,8.082801819,20.29327202,,47.48505402,21.41477013,30.15999985,34.75310135,8.263957977,16.97048378,23.94944954,,59.24845505,29.20000076,15.47179508,45.8882637,46.90470886,22.34000015,,13.91099548,19.93740273,14.95245171,14.88171959,13.66950703,10.91450024
04-11-2011,54.92752075,8.185274124,20.10104752,,46.69926453,21.18143654,29.79000092,34.40657425,8.499457359,16.82191467,23.80753899,,58.86410904,29.81999969,15.46729374,45.86294556,47.10980606,22.56999969,,13.76632786,19.87600899,14.91841793,14.84784698,13.61974525,10.82400036
07-11-2011,55.19765854,8.118351936,20.21412277,,46.50681305,21.42934227,29.92000008,34.51319504,8.513731956,16.94820213,24.34291458,,59.34453201,29.54999924,15.43357086,46.05695724,47.19867706,22.97999954,,13.97154808,20.25204849,15.2234726,15.15145874,13.69438839,10.85000038
08-11-2011,56.67993164,8.103711128,20.45158005,,47.22044754,21.76475525,30.42000008,35.21958923,8.64932251,17.24534416,24.99437141,,60.07201385,30.43000031,15.54823208,45.99790955,47.64304733,22.87999916,,14.09265804,20.32878876,15.32382393,15.25133419,13.75907803,10.89949989
09-11-2011,54.71972275,7.73982954,19.95404434,,45.47242737,20.79499626,28.07999992,33.8467865,8.14263916,16.10877228,23.265728,,57.23757172,29.01000023,15.03340435,43.76254272,45.95443726,21.94000053,,13.95808792,19.83763885,15.0387888,14.96764755,13.52022076,10.56099987
10-11-2011,55.63400269,7.721010208,20.33474159,,45.70497513,21.0574894,28.03000069,34.11336136,8.192592621,16.23506546,23.77529716,,57.97193909,28.94000053,14.7343998,44.28553009,45.66046906,22.04000092,,13.92781258,20.1062355,14.89189243,14.82144642,13.7491312,10.53950024
11-11-2011,56.99855804,7.825572491,20.55334663,,47.2845993,21.64809227,28.43000031,34.75978851,8.406686783,16.66591835,24.16230774,,59.337677,29.93000031,15.2874403,45.41586685,46.75431442,23.03000069,,14.23395252,20.44389534,15.22397423,15.15195656,13.82376575,10.86950016
14-11-2011,56.70763779,7.714735508,20.44404411,,46.12192154,21.71371078,28.23999977,34.41323471,8.349592209,16.57986259,24.22035027,,58.70627594,29.12999916,15.06487942,44.951931,45.65363312,23.12000084,,13.95135593,20.32878876,15.34033966,15.26777267,13.74414635,10.94649982
15-11-2011,56.70763779,7.798385143,20.54204369,,46.45069122,21.7393837,28.46999931,34.94636536,8.435232162,16.5387001,24.67185974,,58.75431061,29.45999908,15.181777,44.12526703,46.50820541,23.10000038,,14.18012619,20.43622589,15.42942905,15.35643959,13.81878948,10.89150047
16-11-2011,56.70763779,7.844397545,20.26689148,,45.64884949,21.22596741,28.54000092,33.94009781,8.349592209,16.20193291,24.88472366,,57.27189255,28.87999916,14.86478615,43.99874115,45.9954567,22.30999947,,14.05901718,19.97577477,15.30205154,15.2296648,13.68443394,10.5994997
17-11-2011,55.71023178,7.7042799,20.13119698,,44.6625824,21.05727577,27.69000053,33.34033585,8.199728966,15.70053959,24.00104904,,55.73458481,28.12999916,14.57477856,42.47192383,45.1477356,22.25,,14.03210735,19.65346146,15.03678703,14.96565533,13.70433903,10.22599983
18-11-2011,55.78640747,7.597625256,20.17267036,,44.18146896,21.19662666,27.18000031,33.24702835,8.385274887,15.7080183,23.74304771,,55.64537048,27.96999931,14.61974049,42.42975616,45.40070343,22.43000031,,14.01527691,19.93740273,14.8868866,14.81646442,13.75410366,9.857000351
21-11-2011,54.29721069,7.386404037,19.88997459,,44.14939499,20.74923325,26.62999916,32.82052994,8.199728966,15.36751461,23.08512115,,54.45119476,27.32999992,14.33872128,41.96582413,43.92401886,22.44000053,,13.88407993,19.48463058,14.53803825,14.46926594,13.5849123,9.462499619
22-11-2011,54.29024506,7.394770622,19.85982323,,43.96497345,20.8372364,26.32999992,32.50065994,8.028457642,15.3450613,22.94967651,,54.08059692,27.06999969,14.08693027,41.37533951,43.56853867,22.26000023,,13.7629652,19.35416603,14.51451492,14.44585323,13.61974525,9.616999626
23-11-2011,52.69285202,7.403135777,19.73166466,,43.00275421,20.38250732,25.94000053,31.89422607,7.935680866,14.7763176,21.67253685,,52.80407715,26.28000069,13.71373367,39.64610672,42.38582993,21.54999924,,13.56111336,18.80163574,14.26701736,14.19952679,13.49534416,9.449500084
25-11-2011,53.10440826,7.36549139,19.61859322,,43.0588913,20.46318054,25.82999992,31.94087029,7.914272785,14.61167145,21.82089233,,52.6668129,26.30999947,13.77668571,39.84010315,42.54307175,21.22999954,,13.58802795,18.95511818,14.08908939,14.02243996,13.56002998,9.119999886
28-11-2011,54.21349716,7.716828823,20.05204773,,44.33382416,21.19662666,26.62000084,32.58061981,8.149774551,15.24404335,22.67876434,,54.30020905,27.65999985,14.32973099,41.86458588,43.60954285,22.87999916,,13.69568062,19.5820446,14.71946907,14.6498394,13.73419476,9.707500458
29-11-2011,53.87867355,7.73982954,19.9955101,,44.55834579,21.31398582,26.06999969,32.49399185,8.313913345,15.29642391,22.58846664,,54.16982651,27.73999977,14.6804409,42.19356155,43.27456284,22.80999947,,13.8201561,19.76007271,14.58783817,14.5188303,13.90836048,9.419500351
30-11-2011,56.52935028,8.210370064,20.5608902,,46.45069122,22.09142876,27.42000008,34.0467186,8.620775223,16.25431442,24.18809509,,57.4777832,28.90999985,15.60668373,45.99790955,44.81959915,24.5,,14.20030785,20.73530388,14.99975014,14.92879295,14.27659702,9.614500046
01-12-2011,56.01318359,8.007514954,20.54957962,,46.48274612,22.16478157,27.13999939,34.31993866,8.642186165,16.10464668,24.39451218,,56.71597672,29.15999985,15.77753735,45.12907028,45.1204071,24.5,,14.19694901,20.55727959,15.3596096,15.28695107,14.2716198,9.856499672
02-12-2011,55.63649368,8.248011589,20.41012192,,46.81150818,21.99609375,27.11000061,34.18666077,8.52086544,16.35535049,23.71079254,,56.2493248,29,15.66063786,44.951931,45.18192673,24.37000084,,13.9950943,20.65016174,15.52452469,15.45108604,14.13726044,9.80150032
05-12-2011,56.45261765,8.360942841,20.47042847,,47.56524658,21.97408867,27.90999985,34.71312714,8.620775223,16.62475777,23.90429115,,57.21700668,29.18000031,15.97987747,45.33994675,46.58340073,24.47999954,,14.19022179,20.9055748,15.65690708,15.58284187,14.04271984,9.812000275
06-12-2011,57.2896843,8.333755493,20.55712318,,47.44496536,21.71004486,27.95999908,34.74644089,8.613636017,16.76320648,23.85269356,,56.83952332,28.22999954,15.93266201,45.33151627,46.17320633,24.85000038,,14.23731518,20.99072456,15.60986042,15.53601742,14.31142616,9.599499702
07-12-2011,57.47106552,8.331661224,20.61742401,,46.93980408,21.67337227,27.86000061,35.0318222,8.592233658,16.77068329,23.6462822,,57.33367157,28.04000092,15.75056362,46.04010391,46.72696686,25.04999924,,14.16666794,21.10682106,15.60035038,15.52655315,14.34626293,9.765999794
08-12-2011,56.12477875,8.009607315,20.42142677,,45.44036484,21.07928276,27.37999916,34.65579224,8.214002609,15.96994781,22.20145416,,56.41401291,27.29999924,15.2672081,44.7747879,45.53741455,24.45000076,,14.00182629,20.57276154,15.41666698,15.3437376,14.1969862,9.524000168
09-12-2011,57.33852386,8.383943558,20.56842613,,47.07611847,21.35798836,28.04000092,35.23999405,8.463776588,16.3815403,22.78841591,,57.11405563,28.20999908,15.68536377,44.7832222,46.32362366,25.40999985,,14.14984703,20.84366417,15.70120144,15.62692642,14.32138538,9.651499748
12-12-2011,56.21545792,8.216643333,20.45535088,,46.68322372,20.78590012,27.38999939,34.763237,8.36386776,16.04851913,21.75638771,,55.72084808,27.37999916,15.78428459,42.94431686,44.90164185,24.63999939,,14.02873802,20.37926102,15.65040016,15.57636642,14.36617184,9.475999832
13-12-2011,55.39237213,8.093257904,20.48549652,,46.45069122,20.41917801,26.98999977,34.54164124,8.328185081,15.80530548,21.38228416,,55.50123596,26.5,15.81351471,42.73692703,44.402565,23.85000038,,14.08256817,20.12384224,15.6564064,15.58234406,14.42588711,9.025500298
14-12-2011,54.76455688,7.873673439,20.44027901,,44.92719269,20.11846733,26.52000046,34.32004166,8.214002609,15.57331276,21.24037743,,55.23358536,26.65999985,16.18894958,40.68854904,44.02658081,23.18000031,,13.95135593,20.31734848,15.46721745,15.39404869,14.29650307,9.010499954
15-12-2011,55.0086937,7.875767231,20.68903923,,45.00737381,20.50719452,26.45999908,34.36032867,8.256819725,15.41615963,21.5757885,,56.40030289,27.01000023,16.52842331,41.32338333,44.68972397,23.62999916,,14.17339802,20.38700485,15.50400352,15.43066216,14.48559475,9.062999725
16-12-2011,55.01568985,8.089075089,20.68903923,,43.41972351,20.3164959,28.20000076,34.73635864,8.206867218,15.30764866,21.58223724,,56.64735413,26.64999962,17.12193871,42.45762634,45.29814529,23.95000076,,14.11620426,20.46440506,15.66466522,15.59056282,14.50052166,9.062999725
19-12-2011,54.28323746,7.988694191,20.48549652,,42.89852524,20.00111008,27.51000023,34.5483551,8.192592621,14.83992386,21.43387794,,55.86498642,26.55999947,16.70378113,40.63776016,45.1204071,23.79999924,,14.05901718,20.20124817,15.56131077,15.4876976,14.60004711,8.966500282
20-12-2011,56.0201416,8.153906822,20.67773438,,43.49188995,20.79323578,28.44000053,36.01220322,8.342458725,15.28519821,22.30465126,,58.2052803,27.67000008,17.13092232,42.36450577,46.52186966,24.95999908,,14.43580341,20.87462234,15.77502537,15.70040131,14.85880661,9.126000404
21-12-2011,55.80390167,8.273111343,20.89634514,,41.7358551,21.02794075,27.96999931,36.0256424,8.271095276,15.61073494,22.16275787,,57.84152985,26.67000008,17.20062256,42.16982269,46.84316254,24.60000038,,14.61074638,21.0139389,15.66116142,15.58707619,15.08273983,8.717499733
22-12-2011,56.48054123,8.396492958,20.97549438,,42.16083527,21.04994011,27.88999939,36.146492,8.420953751,15.87265491,22.47236061,,58.19840622,31.62999916,17.16464996,42.96548462,47.4652977,24.71999931,,14.57710361,21.21518135,15.75825787,15.68371391,15.04238224,8.951499939
23-12-2011,57.33852386,8.519880295,21.1149559,,42.40940857,21.31398582,28.29000092,36.4822464,8.47091198,16.11961937,22.80776215,,59.05628204,31.93000031,17.09046364,43.28713226,47.44478989,24.54000092,,14.7587719,21.37771416,15.84434414,15.76939201,15.05246735,8.86400032
27-12-2011,57.39431763,8.55752182,21.19410706,,42.44147491,21.29931068,28.5,36.55612183,8.499457359,16.20193291,22.73681259,,59.31021118,32.20999908,16.99604034,43.58338547,47.76609802,24.87000084,,14.896698,21.28484344,16.02227211,15.94647884,14.99193954,8.813500404
28-12-2011,56.60610199,8.331661224,21.04334259,,42.38534927,20.8079052,28.02000046,36.12636566,8.36386776,15.86517811,22.00149345,,58.32192993,31.80999947,16.82742882,42.46607971,47.04320526,23.72999954,,14.79577827,21.03715897,16.00850868,15.93278027,14.99193954,8.694499969
29-12-2011,57.27573395,8.549154282,21.23179817,,43.17115784,21.07928276,28.30999947,36.49569702,8.478047371,16.19071579,22.61426163,,58.72964478,32.29999924,17.07248116,43.58338547,47.69035721,24.02000046,,14.9101572,21.33901215,16.07607651,16.00002861,15.02725029,8.69299984
30-12-2011,57.01068115,8.390217781,21.19410706,,42.68202591,20.97660065,28.27000046,36.26737595,8.449501991,16.18696976,22.53040886,,58.86785126,32.27999878,16.8813858,43.60030365,47.48383331,23.72999954,,14.8395052,21.21518135,16.16366386,16.08720016,14.95662689,8.654999733
03-01-2012,58.23838043,8.630716324,21.37880135,,42.45751572,21.189291,28.56999969,36.56955338,8.64932251,16.79314041,23.53018761,,59.66942596,32.93000031,16.62509918,44.63297653,47.38055801,23.95000076,,14.64102268,21.47833824,16.65190125,16.57312965,14.40678501,8.951499939
04-01-2012,58.7196579,8.768742561,21.29587364,,42.44147491,21.54134941,28.28000069,36.52925491,8.585096359,16.677145,23.34313583,,60.18077469,32.43999863,16.73300171,45.28473282,46.46487808,24.40999985,,14.54345322,21.33127785,16.72372437,16.64461136,14.32607746,8.875499725
05-01-2012,58.45460892,8.785473824,21.24687958,,41.63160324,21.44600677,28.47999954,36.79786301,8.792048454,16.78565598,23.86559868,,59.77307129,32.43000031,16.91510391,45.35246658,47.2428627,24.19000053,,14.68812084,21.47059441,16.49174118,16.41372681,14.54298401,8.88049984
06-01-2012,58.1546402,8.729006767,21.05465508,,41.55945206,21.32131577,28.71999931,36.85156631,8.727823257,16.55367088,24.1235981,,59.6486969,32.75999832,16.60486221,45.25934982,46.9536972,23.70999908,,14.61410713,21.68731499,16.2667675,16.18981743,14.48749828,9.13049984
09-01-2012,58.50342178,8.7771101,21.05088425,,41.48729706,21.20396996,28.53000069,36.71055984,8.899096489,16.17573929,24.75572014,,59.6486969,32.61000061,16.80719185,45.22549057,47.12580872,22.67000008,,14.58382511,21.78019142,15.57707691,15.50338936,14.37652588,8.92800045
10-01-2012,58.80337906,8.867032051,21.14888,,42.20093536,21.10861397,29.20000076,36.70385361,9.063233376,16.41521645,25.22013092,,60.33281708,33.13999939,16.61385155,46.63058472,47.95886993,23.32999992,,14.60737705,22.20588684,15.59409428,15.52032566,14.58334446,8.967000008
11-01-2012,58.43368149,8.906766891,21.06904984,,43.03484344,21.21863365,29.31999969,36.6702652,9.034687996,16.5424366,25.1040287,,60.76816177,34,16.37780571,46.86758804,48.44768906,23.95000076,,14.52327824,22.47678947,15.66466522,15.59056282,14.54803181,8.944999695
12-01-2012,58.78941345,8.994596481,20.97020531,,43.25133133,21.37265396,29.22999954,36.90529633,8.956188202,16.49005318,25.49103928,,62.28145218,33.56999969,16.22267151,48.66204834,47.93822098,24.70999908,,14.43916035,22.50000763,15.75675678,15.68221855,14.54803181,8.796500206
13-01-2012,58.31507874,8.829390526,21.07284737,,42.69807816,21.39466095,28.96999931,36.89857483,9.027554512,16.15703392,25.19432449,,62.12945938,32.22000122,16.30136108,48.07799149,47.97264862,24.07999992,,14.4223547,22.43034554,15.6403904,15.56640339,14.60855961,8.920999527
17-01-2012,58.75453949,8.869124413,21.17929268,,42.89051437,21.10861397,29.35000038,37.37534332,9.191690445,16.37405777,25.79419518,,62.49568939,32.13000107,16.26763344,48.53508377,48.42703629,24.90999985,,14.50309086,22.4845295,15.73023033,15.65581799,14.57829762,9.083000183
18-01-2012,59.34046936,8.973687172,21.04623413,,44.06119537,21.43133354,29.88999939,37.93938446,9.127463341,16.90539551,26.61981392,,63.26963425,32.40999985,16.50369263,49.52542496,49.02599716,24.79000092,,14.54345322,22.80960083,15.83858871,15.76366425,14.60855961,9.472000122
19-01-2012,59.84967422,8.848208427,21.07284737,,43.94090652,21.578022,30.23999977,38.20799255,9.220233917,17.63504028,26.99392319,,63.46311188,32.68999863,16.64083099,50.86280441,48.72996521,25.23999977,,14.33487988,22.82508087,16.00525475,15.92954159,14.43201065,9.722499847
20-01-2012,59.74505997,8.647446632,21.19829941,,44.75078583,22.03276062,30.5,38.13412857,9.320144653,17.92689705,26.44566345,,62.64080811,32.04000092,16.52842331,50.48189163,49.21877289,25.20000076,,14.49299622,23.08824158,14.66441441,14.59504414,14.47740936,9.546500206
23-01-2012,59.71718216,8.582620621,21.18309212,,45.28800201,21.92274094,30.22999954,38.06026459,9.234508514,17.9792881,26.44566345,,62.13636017,31.71999931,16.57338524,50.86280441,49.39088821,25,,14.38197613,23.06501961,14.65265274,14.58333778,14.43201065,9.304499626
24-01-2012,59.9403801,8.676725388,21.28193474,,45.40829468,21.87140274,30.95000076,38.09384918,9.091778755,18.36094284,27.47768021,,60.51937103,31.38999939,16.69478607,53.03815079,49.08797073,24.90999985,,14.21377277,22.7244606,14.53778839,14.46901703,14.26554394,9.350000381
25-01-2012,60.32402039,8.779200554,20.99680901,,45.85731125,22.06209946,31.34000015,38.22141647,9.355825424,18.3946228,28.41295815,,60.62994003,31.87000084,16.96007156,52.55567932,49.28072357,24.79999924,,14.47954464,22.58514977,14.25150204,14.18408489,14.46227741,9.390000343
26-01-2012,61.09132385,8.724826813,20.85995102,,45.64081955,21.88607025,31.18000031,37.48278427,9.234508514,18.2524395,27.51638794,,60.92018127,31.43000031,16.34632111,53.34288788,49.60430908,24.95000076,,14.54009628,22.5619297,14.21671677,14.14946365,14.45723057,9.666000366
27-01-2012,61.00761414,8.873877525,20.91697121,,45.2399025,21.87140274,31.04999924,37.16046524,9.141734123,18.34972572,27.52928543,,60.94091034,32.00999832,16.76222801,53.53757095,49.97609711,25.54999924,,14.45170212,22.51548576,14.51401424,14.44535542,14.19492054,9.768500328
30-01-2012,60.9239006,8.913764954,20.70788383,,45.75307846,21.79072571,31,36.86501312,9.0989151,18.1139946,27.83889771,,61.03765106,32.04000092,16.75998306,53.68145752,49.6111908,25.37999916,,14.31232452,22.47678947,14.456707,14.38831902,14.32103157,9.607500076
31-01-2012,60.48444748,8.917961121,20.58623123,,45.97759628,20.99860764,30.95000076,36.78442383,9.106052399,18.04663658,27.39383698,,60.83034134,32.22999954,17.11519241,54.43479156,49.85215759,23.55999947,,14.41091061,22.32972336,14.51726723,14.44859314,14.32607746,9.722000122
01-02-2012,60.93089294,9.167783737,20.62803841,,46.84358215,21.40933037,31.23999977,36.89857483,9.248781204,18.05786705,28.50327301,,61.74939728,32.00999832,17.46365738,56.20385361,50.58195114,24.37999916,,14.55709553,22.68577194,14.535285,14.46652603,14.34121132,8.972999573
02-02-2012,60.98671341,9.167783737,20.70027351,,46.32239532,21.39466095,31.29000092,36.8112793,9.284464836,18.14018059,28.20010185,,61.18968201,32.33000183,17.40745544,55.58594131,50.47178268,24.75,,14.53329659,23.44428253,14.64239216,14.57312584,14.39669704,9.086000443
03-02-2012,61.19598389,9.463794708,20.90937614,,46.75537872,21.67337227,31.85000038,37.27460861,9.220233917,18.70144463,29.20631981,,62.4680481,33.63999939,17.61877632,56.70324326,51.1258316,25.43000031,,14.60808659,23.75387573,14.92317295,14.85257912,14.54803181,9.383999825
06-02-2012,61.07738495,9.566658974,21.05763817,,46.23419189,21.71004486,31.86000061,37.01945114,9.120325089,18.55926514,28.80641937,,62.14324951,33.36999893,17.40745544,57.13495636,51.16714478,25.86000061,,14.63868141,23.70743561,15.24249172,15.17038822,14.44714546,9.156999588
07-02-2012,61.30755615,9.680019379,21.17929268,,46.47473145,21.85672951,32.27999878,36.84486771,9.191690445,18.43952751,28.76771545,,62.21928406,33.65000153,17.27256775,56.6271019,50.7196312,25.92000008,,14.75427055,23.86997414,15.18443394,15.11260414,14.5379467,9.209500313
08-02-2012,61.36338425,9.763994217,21.12606812,,45.76109695,22.31147194,32.09999847,36.65684891,9.234508514,18.47319794,29.00637436,,62.70298767,34.43999863,17.02301788,56.48318863,50.0862236,27.07999992,,14.76446724,23.99381256,15.2615118,15.18931675,14.54803181,9.274000168
09-02-2012,61.39826202,9.820674896,21.00821877,,46.03372574,22.55350876,32.65000153,36.64341354,9.263051033,18.34597969,29.08377266,,62.91723251,38.06000137,17.09270859,56.29698181,49.91412735,26.05999947,,14.74067116,23.92415237,15.30180168,15.22941589,14.78007698,9.248999596
10-02-2012,60.78438568,9.512075424,20.95118523,,45.67288589,22.42149162,32.20999908,36.26737595,9.191690445,18.08405876,28.47101212,,62.4680481,38.43000031,16.74874496,55.21353149,49.41153717,26.02000046,,14.64548874,23.9705925,15.16291332,15.09118462,14.73467255,9.277000427
13-02-2012,61.40522385,9.673722267,20.97020531,,46.03372574,22.68553543,32.34999847,36.41511536,9.362960815,18.42689705,28.27750206,,62.5509758,38.56999969,17.02975655,55.98378754,49.99674988,26.43000031,,14.52650356,24.11765289,15.32032013,15.2478466,14.74476719,9.579500198
